word,is_toxic
Miracle_dream#Rebooted_discussion,0
White_Mountain_art#On_Verifiability_and_Original_research,0
HNB#Attention_everyone,0
cfm?PgNm,0
PumpkinSky#Sanddunes_Sunrise,0
PumpkinSky#Ostereierbaum_,0
randomrd@gmail,0
NSA#Polygraphing,0
Vani_Hari#The_lead,0
php?title,0
G#5,0
Party#Claims,0
knowledge#Users,0
Natalie_Zea#allegations_about_her_cat,0
Scientific_citation_guidelines#Question_on_relationship_to_GA,0
z?c112,0
randomrd@gmail,0
compositions?68,0
Life#Little,0
X?SEARCH,0
System#Mass,0
Kelly_Martin#Unblock_request,0
ANI#Block_of_User,0
Categorization#Creating,0
ChatMe!ReadMe,0
WHY?70,1
section#First,0
section#Format,0
neccessary?Tim,0
asp?playernumber,0
asp?PlayerID,0
CITE#FULL,0
account@stargate,0
php?title,0
english!79,0
season?74,0
wikipedia@gatunka,0
horse#Alternative,0
Incidents#Wheel_warring_by_DragonflySixtyseven,1
NOT#CENSOR,0
Sennen_goroshi#Blocked_2,0
php?title,0
asp?privcapId,0
pdf?OpenElement,0
Copyrights#Contributors,0
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
AntiVMan#Dive_Right_In_Awardhttp,1
Gallium3D#This,0
ChatMe!ReadMe,0
where?86,0
tags#Fair,0
php?id,0
Tibet#Re,0
Lancaster#Split,0
Quantumleap#WP,0
webhp?sourceid,0
8#q,0
Drugs@FDA,0
Closure#Announcement,0
64#Announcement,0
php?title,0
T@lk,0
24#SANE,0
html#OTHELLO,0
NFCC#8,0
22#hl,0
search?tbm,0
reference?Talk,0
Cheers!Truth,0
Noticeboard#BLP_,0
ENHARMONIC!LETS,0
something?92,1
ALBUM#LEAK,0
8D#In_popular_culture,0
People_of_the_Sengoku_period_in_popular_culture#Hattori_Hanz,0
2006_June_15#Fabartus_user_categories,0
ArmchairVexillologistDon#Final_decision,0
php?title,0
php?story,0
php?id,0
tags#For,0
exactly?was,1
asp?privcapid,0
dispute#BRD,0
Neutral_point_of_view#Explanation_of_the_neutral_point_of_view,0
MUSIC#Names,0
May?type,0
Overview_of_referencing_styles#Shortened_footnotes,0
Proposed_decision#Russavia,0
Workshop#Editing_restrictions_proposal,0
Proposed_decision#On_Russavia,0
Russavia#Alleged_legal_threats_issued_by_myself_and_unblock_request,0
Archive123#Discussion_regarding_categorization_of_living_people,0
ChatMe!ReadMe,0
objections?T,0
pgtg@live,0
php?title,0
cgi?STORY_NAME,0
php?p,0
Binturong#Use_as_mascot,0
understand?efore,1
yours!71,1
be!I,0
page_content#Specification_figures,0
SPAM#Source,0
watch?v,1
watch?v,1
watch?v,1
stupid?Or,0
tags#Fair_use,0
cares!The,0
NPOV#Undue,0
f#cking,1
html?nav,0
year!TRA,0
Lilo?173,0
nv@wikipedia,0
nv@wikipedia,0
tags#Fair,0
Yes!For,1
31#OTRS,0
htm#4,0
watch?v,0
Plaka@Hughes,0
CGraham@Cliftonsteamboatmuseum,0
php?title,0
php?title,0
php?title,0
GuttyBoy3D@aol,1
reference?99,0
watch?v,0
standardisation#Team,0
Categorization#Taxonomic,0
jsp?pid,0
php?fSectionId,0
jsp?wo,0
html?chapter,0
watch?v,0
too?202,0
Section#Section_linking,0
Section#Section_linking,0
kladd#runestone,0
yards!162,1
PermDude@eclipse,0
htm#art1,0
showfield?f,0
search?sourceid,0
Chronicles#Main,0
tags#Fair,0
php?title,0
php?title,0
php?title,0
php?title,0
Ccson#User,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
Syrthiss#Mykungfu_Harassment,0
php?title,0
php?title,0
Sigma_Pi_Phi#First_African,0
Thanks!Thank,0
asp?ArtKey,0
alerts#User,0
V#SELF,0
Rock_Pigeon#GA_on_hold,0
εstfu⅞αδ#REDIRECT,1
x?cookieSet,1
Spam#Wikipedia,0
tags#Fair_use,0
books?id,0
NOT#GUIDE,0
php?t,0
simon@simon,0
search?hl,0
php?title,0
230773625#It,0
Kazvorpal#Truth,0
php?title,0
prost!tute,1
PROST!TUTE,1
what?Contributions,1
Deletion_review#Exicornt,0
randomrd@gmail,0
invited!Hi,0
php?title,0
php?title,0
php?id,1
worthless!80,1
tags#Fair,0
Commons?The,0
Station#Tag,0
BB#Non,0
notice?P3Y229,0
protection#Ctrl,0
php?blog,0
php?title,0
php?title,0
AN3#User,0
bottom!Talk,0
html?_r,0
watch?v,1
Examination_of_Apollo_Moon_photographs#Issues,1
hyperlink?64,0
it!65,0
php?id,0
Auckland#Auckland,0
English#Pidgin_Sign_English_,0
pay!2,1
ELNO#Links_normally_to_be_avoided,0
sr_1_4?s,0
php?title,0
Paperboys#Recording,0
t@c,0
you!Is,0
Jmabel!Please,0
not#Plot,0
Comics#Wikipedia,0
php?title,0
h?article,0
php?title,0
tags#Fair,0
tags#Fair,0
for?Gold,1
magazin@rtvfbih,0
syncretism#Discussion,0
Criteria_for_Inclusion_of_Biographies#People_still_alive,0
Holocaust#Seeking,0
tags#Fair_use,0
normal!37,0
KieferSkunk#Dispute_with_Dsmith1usa,0
php?name,0
php?title,1
good!71,1
watch?v,0
way#more,0
true#M2776,0
93Gaza_conflict#Privacy,0
php?title,0
php?title,0
aspx?Id,0
editors!Popartpete,0
Nyhan_syndrome#Accuracy_concerns,0
Infobox_musical_artist#associated_acts,0
it?108,0
images?q,0
language?71,1
Signa?Lo,0
13#OTRS,0
Braaad#Another_sock_puppet,0
b!t,1
sh!t,1
desk#General,0
php#003,0
What_Wikipedia_is_not#Wikipedia_is_not_a_soapbox,0
NFCC#3,0
Harassment#Assistance,0
HA#NOT,0
HA#NOT,0
River#Pollution,0
lerchenmueller@abi,0
Incidents#Proposal,0
User#24,0
tags#Fair_use,0
Gage#Exaggeration,0
Wikipedia?author,0
HA#NOT,0
story?page,0
john@kusumi,0
php?title,0
you?202,0
z?c110,0
Dmacks@aol,0
kibo@world,0
kibo@kibo,0
Who#100,0
join?I,0
member?I,0
mention?NE,0
ALeqM5goy8ODeG_SrxWu97fFyiHOMvWVag?docId,0
thanks!just,0
asp?id,1
watch?v,0
htm#EMERGENCY,0
up!81,0
Categorization#Year,0
UP#DELTALK,0
RDR#Categories,0
php?Board,0
UP#POLEMIC,0
sh!t,0
from?69,0
php?t,0
php?title,0
cfm?c,0
Open_set#Motivation,0
do?Rocky,1
Bengal_Renaissance#Merge_request,0
Connecticut#vandalism,0
search?q,0
judges#Proposed,0
Floquenbeam#User,0
Sockpuppet_investigations#ISUPsychlaw,0
MOSNUM#Fractions,0
php?title,0
php?topic,0
website!203,0
CP#July,0
reference#Request,0
php?title,0
tags#Fair,0
Santin#Question,0
php?title,0
Wikipedia?Same,0
29#Archived,0
roofingag@gmail,1
Senra#Roy,0
search?q,0
search?q,0
msnhst@microsoft,0
william@iamfake,0
hyper_individualist@yahoo,0
no?GorillazFan,0
Wikipedia!Unfortunately,0
Simpsons#List,0
php?pageName,0
story?section,0
Stpaul#Personal,0
2081445?v,0
Taint#Etymology,0
Ciao!Girl,0
American#African,0
Policies_and_guidelines#Wikipedia,0
php?title,0
php?title,0
tags#Fair_use,0
Thanks!Giants,0
php?title,0
html#ixzz2w0Tw1sOI,0
archive31#Flags,0
Welcome!Hello,0
WikiProject_Pornography#Lists_of_award_nominations,0
No_personal_attacks#Removal_of_text,0
alone!Or,0
page?if,0
search?q,0
observer?The,0
php?image,0
REFUND#Gracie,0
CSD#G4,0
php?title,0
Osama_bin_Laden#_note,0
Lead#Citations,0
jmatthews@wikimedia,0
tags#Fair_use,0
patents?id,0
patents?id,0
patents?id,0
ChatMe!ReadMe,0
Eh?86,0
research?it,0
somebody!that,0
blocked!He,0
here!Ya,0
them!i,0
calm!Memeco,0
anything!wtf,0
here?are,0
now!i,0
tags#Fair,0
php?title,0
Archive4#Spontaneous_entropy_increase_always_involves_the_dispersal_of_energy,0
Satellite?pagename,0
Why?87,0
cfm?tid,0
cfm?file_uuid,0
wiki?133,0
Srebrenica_massacre#Straw,0
permissions@wikipedia,0
l@lists,0
tags#Fair,0
php?title,1
Pageants#Big,0
List_of_banned_users#Rex_Germanus,0
books#The,0
125a@hotmail,0
Rms125sa@hotmail,0
Rms125a@hotmail,0
Requests_for_checkuser_Case_Rms125a@hotmail,0
php?title,0
php?pFILE_TYPE,0
cfm?catid,0
375?OpenDocument,0
search?hl,0
asp?S,0
g@y,1
syndrome#ME,0
syndrome#ME,0
redsquad82#p,0
ANTIGRAY@cs,0
LittleBenW#Responsive_web_design_,0
criterion#5,0
Useight#Block,0
search?hl,0
search?hl,0
this?58,0
changed?69,0
munthes@hildasholm,0
watch?v,0
Miscellaneous#Regional_Newspapers,0
workshop#Nueva,0
Tomwsulcer#Terrorism,0
orrelon@hotmail,0
setting?talk,0
options#Members,0
options#Non,0
process#Bad,0
name#Surname,0
asp?interpret,0
dm_sp_alb?ie,0
dm_sp_alb?ie,0
tags#Fair,0
php?title,0
wikipedia?124,0
SIG#Customizing,0
Why?BECAUSE,0
dye!they,1
ashame!j,1
php?title,0
search?tbm,0
bear@oss,0
source?It,0
tags#Fair_use,0
dp_proddesc_0?ie,0
Mosquito#Health,0
ress@yahoo,0
Lajja#Lajja_,0
WikiProject_Spam#Stephen_Short,0
section?Malke2010,0
DYK#Hook,0
to?Serched,0
DYK#Selection,0
AN#Proposed,0
wireStory?id,0
htm?csp,0
3rd#Participating_Wikipedians,0
php?t,0
Archive10#Requested,0
Scouting#Co,0
ANI#Widefox,0
watch?v,0
Spanish_naming_customs#Catalan_names,0
watch?v,0
php?title,1
php?title,0
Terrorism_against_Israel_in_2000#August,0
FAIR#Policy,0
NEJMoa1103849?query,0
NEJMe1106965?query,0
members?White,0
aspx?mode,0
php?t,0
you?68,0
blacklist#Troubleshooting,0
asp?p,0
php?storyId,0
obar@msu,0
obar@msu,0
philanthropy?s,0
AN3#User,0
globalpharmonline@hushmail,0
JADKC@hotmail,0
watch?v,0
php?title,0
Congenital_adrenal_hyperplasia#20th_and_21st_century,0
webmaster@Belize,0
Abientot!75,0
CCR5_Δ32#CCR5,0
pages#Indentation,0
html#p3554,0
Political_positions_of_Dianne_Feinstein#Congressional_scorecards,0
Allegory_of_the_Cave#Requested_move_4_September_2015,0
watch?v,0
php?v,0
equipment!She,0
watch?v,0
Encyclopedia!You,0
php?name,0
Satellite?apartado,0
php?title,0
youth#Oppose,0
php?title,0
Formula#Fractions,0
php?article,0
aspx?id,0
php?t,0
Card#Politics,0
Card#RfC,0
sales1@novelbattery,0
Consensus#Reaching_consensus_through_discussion,0
Archive_41#Misuse_of_the_words_,0
php?title,0
text#REDIRECT,0
Story?id,0
Verifiability#Self,0
Noticeboard#Flag_and_Coat_of_arms_of_Western_Sahara_,0
Coat_of_arms_of_the_Sahrawi_Arab_Democratic_Republic#Move,0
Oversight#Proposal_for_new_,0
NZ?128,0
asp?cat,0
asp?year,0
asp?year,0
watch?v,0
html#consultation_with_government,0
Wikiquette_alerts#December_8,0
History_of_Indian_and_Arabic_numerals#RFC_2,0
History_of_Indian_and_Arabic_numerals#Suggested_outline,0
History_of_Indian_and_Arabic_numerals#What_this_page_is_about,0
Blocking_policy#Personal_attacks_which_place_users_in_danger,0
WWIN#Wikipedia,0
php?title,1
books?ei,0
BANNED!See,0
Incidents#SuccessTech_Academy_shooting,0
archive1#Iraq_war,0
When?I,0
php?title,0
RFAR#Macedonia_naming_dispute,0
Stallion#Management_and_handling_of_domesticated_stallions,0
agree!151,0
anyway?Tim,0
aspx?p,0
html?hp,0
aspx?id,0
php?title,0
php?title,0
php?title,0
php?title,0
results?search_query,0
2009#Mikaey,0
T@lk,0
AI@50,0
Gamaliel#Joe_Scarbourough,0
orientation?218,0
BUREAU#Wikipedia_is_not_a_bureaucracy,0
chicken#Etymology,0
typo?I,0
22!Duh,0
me?75,0
here#REDIRECT,0
text#REDIRECT,0
text#REDIRECT,0
text#REDIRECT,0
text#REDIRECT,0
Trebek#Cameos,0
moves#Requesting,0
5#List,0
Consensus#Consensus,0
moves#Requesting,0
php?title,0
Balestrero#Further,0
prost!tute,1
prost!tute,1
books?id,0
PT58#v,0
books?id,0
PT68#v,0
books?id,0
PT69#v,0
books?id,0
PT229#v,0
php?title,0
rule!GorillazFan,0
php?title,1
php?title,1
you?and,0
etc?I,0
Languages#Mass,0
php?title,0
27_noticeboard#Change_of_redirect_of_a_locked_page,0
watch?v,1
asp?url_file,0
VAND#What,0
Ririn?205,0
randomrd@gmail,0
coreyjahns@gmail,0
V#Sources,0
enough?http,0
sr_1_2?ie,0
Bollywood#Bollywood,0
Yamaguchi#Question,0
books?id,0
0CCwQ6AEwAw#v,0
Dapi89#vandalizm,0
Music?Frank,0
What_Wikipedia_is_not#Proposal_to_modify_WP,0
ENGEUR250012000?open,0
Ahmadinejad#Category,0
php?title,0
bot?75,0
swf?file,0
care?68,0
George_Galloway#U,0
Javierperezbarberia#Your_submission_at_Articles_for_creation,0
johansson@kau,0
bergstrom@kau,0
obar@msu,0
obar@msu,0
Signa?Lo,0
Fiorina#Original,0
php?title,0
Archive_118#Proposal_to_auto,0
DATE#Dates,0
aspx?id,0
aspx?arastirmaId,0
asp?ID,0
T@lk,0
20071222?hub,0
Floyd?76,0
contentposting_news?newsitemid,0
watch?v,0
page!210,1
jhtml?identifier,0
else?2,0
watch?v,0
marilena@ourmed,0
ChatMe!ReadMe,0
stm?display,0
adjective#Requested,0
I#User,0
php?title,0
Macedonia#Historians_5,0
Avey#2nd,0
php?title,0
watch?v,0
Incidents#Lone_Gunmen,0
New?In,0
Members#Esperanza_welcomers,0
asp?ID,0
php?title,0
temp#Blocked_as_a_sockpuppet,0
G#7,0
G#7,0
G#7,0
F#7,0
obar@msu,0
obar@msu,0
no?72,0
tw@t,1
HARASS#Off,0
editors#Removed,0
NOT#PLOT,0
NFCC#8,0
INDIVIDUALIST@YAHOO,0
php?title,0
php?kod,0
profile?user,0
lawton@hotmail,0
do?fullresult,0
Execution_of_Saddam_Hussein#External_Links_,0
watch?v,0
books?id,0
0CDwQ6AEwAzgK#v,0
Championship#Final,0
nazi!94,1
Western_culture#Source_review_begun,0
adminship#Add,0
CONS#No_consensus,0
arinbjornhersir@gmail,0
Hi!I,0
Incidents#Deletion_of_User,0
robJ1981@hotmail,0
q@wikimedia,0
php?title,0
Wikiquette_alerts#December_8,1
History_of_Indian_and_Arabic_numerals#RFC_2,1
History_of_Indian_and_Arabic_numerals#Suggested_outline,1
History_of_Indian_and_Arabic_numerals#What_this_page_is_about,1
Wikiquette_alerts#December_8,1
Wikiquette_alerts#December_8,1
Wikiquette_alerts#December_8,1
Wikiquette_alerts#December_8,1
Scouting#Structural,0
years!IDGAC,0
Archive_11#Wikipedia_Polices_are_Non,0
previte@gmail,0
expectations!To,0
NFCC#3,0
NFCC#8,0
huns?192,1
free_content_review#Multiple_non,0
vandalism?76,0
simonoverton@tiscali,0
Experiment#Contrast_with_Observational_Study,0
asp?ID,0
me!it,0
ways!and,0
shudras!by,0
book!in,0
blind!these,0
php?option,0
randomrd@gmail,0
Australia#Judicial,0
hyper_individualist@yahoo,0
2014_February_11#Category,0
php?title,0
CSD#I8,0
The_Beatles#Let,0
php?title,0
Archive_78#Preference_to_mark_all_edits_minor_by_def,0
Record!a,0
!a,0
!a,0
books?id,0
Washington#Retirement,0
Islam#Old,0
books?id,0
0CC8Q6AEwATgo#v,0
meanspeed@gmail,0
source?82,0
howard@royalconnection,0
books?id,0
books?id,0
books?id,0
books?id,0
watch?v,0
2010_March_11#Ohorongo_Cement,0
LIVING#Privacy_of_names,0
SPAM#Warning,0
arbitration#A,0
20q?guide,0
jmiller@amnh,0
CIVIL#Removal_of_uncivil_comments,0
TDYK#Special,0
huh!Genusus,0
Netmonger#Are_you_Arsath,0
php?title,0
html?jst,0
Blow_of_Light#Notification_of_topic_ban,0
NOR#Terminology,0
Yemen#Needing,0
watch?v,0
watch?v,0
WikiProject_Water_supply_and_sanitation_by_country#Closure_of_project_and_re,0
research!209,0
pdf?sequence,0
watch?v,0
asp?vest,0
dick!81,1
tags#Fair,0
1#q,0
php?option,0
Sitush#Deletion,0
APPEAL#Requesting_to_be_unblocked,0
everywhere!12,0
asp?mpsno,0
tags#Fair,0
dittu_dittu@rediffmail,0
php?title,0
too#What,0
html?ftcamp,0
product#axzz3q3EmQwlW,0
info@cybersmart,0
noc@cybersmart,0
info@cybersmart,0
BAN#Enforcement_by_reverting_edits,0
Archive_26#Aircraft_in_fiction,0
Archive_26#Aircraft_in_fiction_nominated_for_AfD,0
Archive_26#Update_on_Aircraft_in_fiction,0
bizzarre!Flexme,0
file#Register,0
dick!81,1
tags#Fair_use,0
page_content#Popular_culture,0
ADnez#Atl,0
Requests#Fringe,0
Requests#Requests,0
Barek#Payday_loans_in_the_United_Kingdom,0
T@lk,0
maximus@gmail,0
bias!Talk,0
Libertarianism#Philosophical_origins_and_history,0
cgi?article,0
question#Final,0
WTA#Myth,0
Liancourt_Rocks#New,0
calendar#Modern,0
aspx?menu,0
html#bandwagon,0
bugs#Not,0
watch?v,0
Style#Too,0
vinciguerra@theweekmagazine,0
Terms_of_Use#4,1
nickname!hmmm,0
think?TCN,0
control?source,0
php?title,0
html?_r,0
html?_r,0
aspx?guid,0
DAY!1111,1
infrastructure?98,0
Terms_of_Use#4,0
bureaucrats@lists,0
DeFacto#POV,0
andrewparodi@aol,0
andrewmichaelparodi@yahoo,0
Incidents#Proposal,0
T@1k,0
2014_August_14#Category,0
Images#Using,0
aspx?T,0
aspx?T,0
Style#American,0
Vandalism#Warnings,0
aspx?DETAILID,0
destroyer#RESET,0
Vitter#RfC,0
tags#Fair_use,0
Transylvania#TRANSILVANIA,0
php?sid,0
much?88,0
Daedalus969#Re,0
php?title,0
watch?v,0
INDIVIDUALIST@YAHOO,0
php?title,0
watch?v,0
RFA#Potential,0
else?76,0
review#Golden,0
watch?v,0
story?id,0
T@lk,0
tags#Fair_use,0
tags#Fair_use,0
here?209,0
ANI#Proposed,1
watch?v,0
watch?v,0
watch?v,0
ophelie_chiaraditofifi@hotmail,0
culture#China,0
php?title,0
Proposals#Cue,0
hadan@verizon,0
Leprosy#Not_what_article_says,0
moves#Backlog,0
27_noticeboard#El_C,0
aspx?n,0
CIVIL#Assume_good_faith,0
Royal_Rumble#Royal_Rumble_Records,0
NEWT#SoWhy,0
markdask@msn,0
Categories_for_deletion#Category,0
php?id,0
php?title,0
watch?v,0
Bad_Brains#From_fusion_to_hardcore_,0
Johnny_Ramone#Guitar_technique,0
watch?v,0
deletion#A7,0
n@l,1
m@sturb,1
@tion,1
watch?v,0
JUDGE_CYCLOPE@YAHOO,0
tags#Fair_use,0
craft!FRACTIONS,0
NOR#Primary,0
php?title,0
prost!tute,1
PROST!TUTE,1
php?title,0
Members_of_Rajya_Sabha#Andhra_Pradesh_,0
Airlines#Request,0
it!Although,0
RexxS#rowspans,0
Incidents#User,0
haxorcrowbar@hotmail,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
php?title,0
cgi?action,0
php?t,0
Signa?Lo,0
php?title,0
tags#Fair_use,0
29#Fictional_cities,0
tags#Fair_use,0
tags#Fair_use,0
V#SELF,0
Argg!I,0
9F#da,0
history?type,0
NOT#DIR,0
I#ll,0
WikiProject_Mining#Infobox_part_II,0
php?title,0
tags#Fair,0
gduffy@syr,0
Archive_5#RFC,0
George_Washington_Carver#Peanut_products,0
Dining_philosopher#Blanking_at_,0
html?m,0
php?title,0
cgi?f,0
cns!6AEEB4FD9F1112F8,0
!448,0
jsp?ymd,0
jsp?ymd,0
jsp?player,0
right?130,0
anjapauwels1@hotmail,0
Pecher#Invite,0
aspx?page,0
article?_EXT_5_articleId,0
article?What,0
timr@gpiprototype,0
images?q,0
php?title,0
cgi?board,0
AN#Ayurvedra,0
ANI#User,0
php?id,0
office@pensiuneadevis,0
pensiuneadevisbuftea@yahoo,0
probation#Log,0
America?If,0
ChatMe!ReadMe,0
html?lang,0
movement#Requested,0
movement#Move,0
Africa#Income_and_human_development,0
use?Vox,0
language#Non,0
language#Non,0
jaundice#Overview1,0
cfm?fuseaction,0
tags#Fair_use,0
What_Wikipedia_is_not#Wikipedia_is_not_an_indiscriminate_collection_of_information,1
C#4,0
C#4,0
F#4,0
F#4,0
C#4,0
F#4,0
C#4,0
F#4,0
watch?v,0
html?page,0
Stephanie_Adams#April,0
tags#Fair,0
Reedy?Why,0
php?title,0
Psychohistory#Criticism,0
Pending_changes#Addbot_in_pending_changes,0
2#RfC,0
ends?124,0
sam_phd2006@yahoo,0
MUSTARD#Capitalization,0
Television#Request_for_Comment,0
else?69,0
Incidents#Rollback,0
F@GGOT,1
F@GGOT,1
US!fag0tWHY,1
F@GGOT,1
F@GGOT,1
US!WHY,1
F@GGOT,1
F@GGOT,1
US!WHY,1
F@GGOT,1
F@GGOT,1
US!I,1
admin!WHY,1
F@GGOT,1
F@GGOT,1
US!I,1
F@GGOT,1
rawr!HAND,1
F@GGOT,1
F@GGOT,1
US!WHY,1
F@GGOT,1
F@GGOT,1
US!I,1
F@GGOT,1
F@GGOT,1
F@GGOT,1
US!fag0tWHY,1
F@GGOT,1
F@GGOT,1
US!moronWHY,1
F@GGOT,1
F@GGOT,1
US!WHY,1
F@GGOT,1
F@GGOT,1
US!fag0tjiggabooWHY,1
F@GGOT,1
F@GGOT,1
US!I,1
F@GGOT,1
rawr!I,1
admi!WHY,1
F@GGOT,1
F@GGOT,1
US!I,1
F@GGOT,1
rawr!fag0tkikeNlGGERWHY,1
F@GGOT,1
F@GGOT,1
US!fag0tI,1
F@GGOT,1
rawr!jewfag0tWHY,1
F@GGOT,1
F@GGOT,1
editor!MrPenguin20,0
review#Jane,0
html#inst,0
php?option,0
it?Buckboard,0
wave#Mach,0
vgrigas@wikimedia,0
Requests_for_approvals#SmackBot_Task_Approval,0
ya!69,0
Rms125s@hotmail,0
Incidents#TharkunColl_and_Lord_Loxley,0
Plus#Outdated,0
php?title,0
desk#Broken,0
html#Whats_coop,0
war?i,0
JoanLRoth@aol,0
About#Wikipedia_content_criteria,0
What_Wikipedia_is_not#Wikipedia_is_not_a_propaganda_machine,0
About#Wikipedia_content_criteria,0
Johnfos#The_Signpost,0
asp?id,0
tags#Fair,0
tags#Fair_use,0
php?title,0
Talk#Good_practices,0
Numbers#Numbers,0
Dina#Stop_your_revert,0
Dina#Stop_your_revert,0
DVD_R_W#Stop_your_revert,0
ANI#Malleus_Fatuorum_and_Cornellier,0
that?81,0
tags#Fair_use,0
dan@omm,1
books?ei,0
Rider#top,0
Deletion_review#resolve_the_issue_on_the_XfD_discussion_talk_page,0
cougar!ions,0
php?title,0
Incidents#Moxy,0
studies#Discuss,0
ChatMe!ReadMe,0
Moxy#Justin,0
tags#Fair,0
etc?ed,0
text#REDIRECT,1
Doc?id,0
Doc?id,0
want?81,0
watch?v,0
March!This,0
votestralightcouncilorkinlargadas?fref,0
article?mid,0
tags#Fair,0
NFCC#3a,0
cgi?top,0
watch?v,0
cr@p,1
did!58,0
Order#ContestantsEpisodes123456789101112,0
NFC#UUI,0
asp?catalogid,0
php?title,0
judgmental?Heghlu,0
tags#Fair_use,0
watch?v,0
phtml?title,0
decision#New,0
obar@msu,0
obar@msu,0
censorship?62,0
4#Apparent_sockpuppetry,0
php?title,0
NHL_info@nps,0
NHL_info@nps,0
php?title,0
commons@wikimedia,0
php?artid,0
charlestle@yahoo,0
rgreene2357@bvsd,0
woodymarble@mac,0
jerk!65,1
VFD#How_to_list_pages_for_deletion,0
watch?v,0
opinion?90,0
WikiProject_Bibliographies#Author_bibliographies,0
How_the_Current_events_page_works#The_context_is_not_the_geographical_location,0
php?qpageID,0
Home#n_view_location,0
29#Use,0
Pythagorean_tuning#Method,0
TShilo12#Witkacy_WP,0
beliefs?THC,0
Hanibal911#Re,0
php?uid,0
php?title,0
54387929#Camara_AfD,0
List_of_20th_century_classical_composers#1970s,0
developers#Spam,0
php?title,0
php?title,0
music#Biographical_infoboxes,0
29#Archived,0
php?title,0
discography#Singles,0
Deletion_review#Template,0
Response#My_response_to_Cade_Metz_article_in_The_Register,0
Mathematics#rfc_EB4F458,0
